pressure,extension,episode_index
-1557.182560000672,0.00090548577,0
0.0,0.0009055081,0
0.0,0.00090553047,0
1192.806626164358,0.0024970353,0
2826.3266254099753,0.004565711,0
4813.110844742837,0.00692986,0
13735.420087415492,0.016151372,0
9150.313550286568,0.011637987,0
7324.996972248496,0.009721587,0
7324.996972248496,0.009721785,0
5870.6705853611975,0.008130097,0
9049.149423564224,0.011534792,0
9049.149423564224,0.0115350215,0
3670.6453553256515,0.0055903536,0
0.0,0.0009057932,0
343.46438021953566,0.0013716526,0
0.0,0.0009058361,0
0.0,0.0009058575,0
1989.6474573421347,0.0035225123,0
6434.986094455318,0.008756869,0
13039.38338579515,0.015492464,0
16401.086117208073,0.018643571,0
12264.040722428337,0.014745992,0
2524.0791926430575,0.0041937693,0
525.663124428932,0.0016166139,0
0.0,0.0009060263,0
-1146.7143496310853,0.00090604706,0
0.0,0.00090606784,0
6348.871234768818,0.008663621,0
1537.339903394667,0.0029453079,0
3343.238753690822,0.0051987045,0
5826.216910673503,0.008083823,0
6867.160527713107,0.009231541,0
2756.47571855146,0.0044824965,0
8028.591601746676,0.010475574,0
6668.52250917839,0.009015592,0
6417.146474168662,0.008740141,0
12414.251593114968,0.014895596,0
2863.637759517316,0.0046149124,0
3696.322052734655,0.005624041,0
0.0,0.0009063326,0
1139.5254415684608,0.002429527,0
10827.569055639502,0.013341318,0
4261.154772605572,0.006293242,0
0.0,0.0009064122,0
0.0,0.00090643193,0
0.0,0.00090645166,0
3028.4077670372844,0.0048177177,0
0.0,0.0009064909,0
0.0,0.0009065104,0
-1846.8937604859734,0.0009065299,0
5630.907790764331,0.007867727,0
7641.244999437398,0.010068153,0
1148.6705719063903,0.0024420964,0
0.0,0.0009066073,0
378.3541056567501,0.0014198826,0
378.3541056567501,0.0014199122,0
1838.6806309979472,0.0033333974,0
0.0,0.0009066839,0
0.0,0.0009067029,0
0.0,0.00090672186,0
4380.9181036849095,0.006435661,0
5709.010909622853,0.0079571,0
8982.434216875816,0.0114769945,0
13633.876161080821,0.016072227,0
4257.5388623065155,0.006291597,0
6159.097476311612,0.008459852,0
